# Entropy Sorting merger, performed at 12-09-2025 15:47:07
# star_mass = 17.2005276668275151
# num_shells = 3904
# chemical_species = h1, he3, he4, c12, n14, o16
id      mass                      dm                        density                   entropy                   passive_scalar            mean_mu                   h1                        he3                       he4                       c12                       n14                       o16                       
2869    1.7012126906593949e+01    3.6010123617631869e-03    1.8240927299005758e-02    2.2189769265192342e+09    1.0000000000000000e+00    6.1422668910368949e-01    7.1549999618907745e-01    2.8769170952186497e-05    2.7027123463997033e-01    2.4435412012509964e-03    7.1579254957800000e-04    6.6459189886396638e-03    
2870    1.7013277268583284e+01    1.1503619893350973e-03    9.0869685194739924e-03    2.2190806436638713e+09    0.0000000000000000e+00    6.1422668769601885e-01    7.1549999995873848e-01    2.8765401291277412e-05    2.7027123463997021e-01    2.4435412012512479e-03    7.1579254957769665e-04    6.6459189886396691e-03    
2871    1.7016878280945047e+01    3.6010123617631869e-03    1.7778612980784425e-02    2.2212638621056566e+09    1.0000000000000000e+00    6.1422668903399813e-01    7.1549999637570660e-01    2.8768984323278389e-05    2.7027123463997005e-01    2.4435412012510289e-03    7.1579254957795783e-04    6.6459189886396526e-03    
2872    1.7017991978931242e+01    1.1136979861954782e-03    8.7305153539932855e-03    2.2216701203301573e+09    0.0000000000000000e+00    6.1422668769432642e-01    7.1549999996327052e-01    2.8765396760145114e-05    2.7027123463996938e-01    2.4435412012512418e-03    7.1579254957769502e-04    6.6459189886396326e-03    
2873    1.7019070138654719e+01    1.0781597234756845e-03    8.3865040283586049e-03    2.2242364716126423e+09    0.0000000000000000e+00    6.1422668769281119e-01    7.1549999996732816e-01    2.8765392701631982e-05    2.7027123463997016e-01    2.4435412012512475e-03    7.1579254957769632e-04    6.6459189886396673e-03    
2874    1.7026064667280338e+01    6.9945286256191432e-03    1.7099443449033237e-02    2.2247550269794731e+09    1.0000000000000000e+00    6.1422668893563059e-01    7.1549999663912911e-01    2.8768720900829642e-05    2.7027123463997010e-01    2.4435412012510727e-03    7.1579254957790741e-04    6.6459189886396543e-03    
2875    1.7027108381231443e+01    1.0437139511040839e-03    8.0544160097425054e-03    2.2268768205913234e+09    0.0000000000000000e+00    6.1422668769145450e-01    7.1549999997096136e-01    2.8765389068595070e-05    2.7027123463997010e-01    2.4435412012512470e-03    7.1579254957769621e-04    6.6459189886396708e-03    
2876    1.7033900501757088e+01    6.7921205256462171e-03    1.6228252334863743e-02    2.2293398967445693e+09    1.0000000000000000e+00    6.1422668881497844e-01    7.1549999696222855e-01    2.8768397801796305e-05    2.7027123463996977e-01    2.4435412012511169e-03    7.1579254957785212e-04    6.6459189886396508e-03    
2877    1.7034910829978244e+01    1.0103282211574879e-03    7.7337078386917378e-03    2.2296449606421347e+09    0.0000000000000000e+00    6.1422668769024036e-01    7.1549999997421265e-01    2.8765385817820241e-05    2.7027123463996966e-01    2.4435412012512436e-03    7.1579254957769545e-04    6.6459189886396430e-03    
2878    1.7035399815240748e+01    4.8898526250338843e-04    7.5009134895613130e-03    2.2317576448306131e+09    0.0000000000000000e+00    6.1422668768941369e-01    7.1549999997642644e-01    2.8765383603442461e-05    2.7027123463997010e-01    2.4435412012512470e-03    7.1579254957769632e-04    6.6459189886396560e-03    
2879    1.7035888800503251e+01    4.8898526250337922e-04    7.3486034914391008e-03    2.2331958112569270e+09    0.0000000000000000e+00    6.1422668768890132e-01    7.1549999997779878e-01    2.8765382231749615e-05    2.7027123463996944e-01    2.4435412012512423e-03    7.1579254957769513e-04    6.6459189886396439e-03    
2880    1.7042483513031538e+01    6.5947125282881450e-03    1.5391196874437093e-02    2.2339199575957613e+09    1.0000000000000000e+00    6.1422668870551489e-01    7.1549999725536595e-01    2.8768104664127520e-05    2.7027123463997005e-01    2.4435412012511534e-03    7.1579254957781179e-04    6.6459189886396500e-03    
2881    1.7043430122625598e+01    9.4660959406112435e-04    7.1243772418162999e-03    2.2353732858117218e+09    0.0000000000000000e+00    6.1422668768818722e-01    7.1549999997971092e-01    2.8765380319279599e-05    2.7027123463996988e-01    2.4435412012512453e-03    7.1579254957769589e-04    6.6459189886396552e-03    
2882    1.7046631235231693e+01    3.2011126060968605e-03    1.4787586798800266e-02    2.2373482733635492e+09    1.0000000000000000e+00    6.1422668863018381e-01    7.1549999745709791e-01    2.8767902932663325e-05    2.7027123463996960e-01    2.4435412012511720e-03    7.1579254957778793e-04    6.6459189886396387e-03    
2883    1.7047547450224112e+01    9.1621499241926422e-04    6.8348345884683033e-03    2.2381959769322472e+09    0.0000000000000000e+00    6.1422668768732236e-01    7.1549999998202707e-01    2.8765378003119664e-05    2.7027123463996994e-01    2.4435412012512457e-03    7.1579254957769599e-04    6.6459189886396560e-03    
2884    1.7050748562830208e+01    3.2011126060969659e-03    1.4393495379692305e-02    2.2396968026678066e+09    1.0000000000000000e+00    6.1422668858296625e-01    7.1549999758354432e-01    2.8767776485790777e-05    2.7027123463996977e-01    2.4435412012511846e-03    7.1579254957777547e-04    6.6459189886396456e-03    
2885    1.7051635319956272e+01    8.8675712606571056e-04    6.5548372202350455e-03    2.2409637347646656e+09    0.0000000000000000e+00    6.1422668768655053e-01    7.1549999998409364e-01    2.8765375936700826e-05    2.7027123463996977e-01    2.4435412012512444e-03    7.1579254957769556e-04    6.6459189886396586e-03    
2886    1.7057849902474395e+01    6.2145825181242238e-03    1.3814685731550275e-02    2.2433132682571406e+09    1.0000000000000000e+00    6.1422668851642148e-01    7.1549999776174722e-01    2.8767598283111161e-05    2.7027123463996972e-01    2.4435412012511967e-03    7.1579254957775877e-04    6.6459189886396465e-03    
2887    1.7058708109826156e+01    8.5820735176194340e-04    6.2839791847899337e-03    2.2437272760501509e+09    0.0000000000000000e+00    6.1422668768586319e-01    7.1549999998593450e-01    2.8765374095560827e-05    2.7027123463996994e-01    2.4435412012512457e-03    7.1579254957769599e-04    6.6459189886396621e-03    
2888    1.7059538647804860e+01    8.3053797870529032e-04    6.0218624952171115e-03    2.2465519200676327e+09    0.0000000000000000e+00    6.1422668768525124e-01    7.1549999998757319e-01    2.8765372456674416e-05    2.7027123463997010e-01    2.4435412012512466e-03    7.1579254957769632e-04    6.6459189886396699e-03    
2889    1.7062554503521817e+01    3.0158557169563402e-03    1.3257965994410585e-02    2.2468500066213217e+09    1.0000000000000000e+00    6.1422668845454520e-01    7.1549999792744834e-01    2.8767432581981331e-05    2.7027123463996966e-01    2.4435412012512067e-03    7.1579254957774576e-04    6.6459189886396448e-03    
2890    1.7065570359238773e+01    3.0158557169562700e-03    1.2894512923029981e-02    2.2492209879429474e+09    1.0000000000000000e+00    6.1422668841576444e-01    7.1549999803130104e-01    2.8767328728916606e-05    2.7027123463996999e-01    2.4435412012512162e-03    7.1579254957773936e-04    6.6459189886396491e-03    
2891    1.7066374081425000e+01    8.0372218622619407e-04    5.7681194829970759e-03    2.2494734179509401e+09    0.0000000000000000e+00    6.1422668768470690e-01    7.1549999998903102e-01    2.8765370999150949e-05    2.7027123463996977e-01    2.4435412012512449e-03    7.1579254957769567e-04    6.6459189886396586e-03    
2892    1.7066762948444040e+01    3.8886701904037338e-04    5.5835728338667406e-03    2.2516791609910045e+09    0.0000000000000000e+00    6.1422668768433786e-01    7.1549999999001901e-01    2.8765370011182677e-05    2.7027123463996988e-01    2.4435412012512457e-03    7.1579254957769589e-04    6.6459189886396552e-03    
2893    1.7072616488294202e+01    5.8535398501617470e-03    1.2360711004968591e-02    2.2527678549374719e+09    1.0000000000000000e+00    6.1422668836101812e-01    7.1549999817790844e-01    2.8767182121720520e-05    2.7027123463996988e-01    2.4435412012512253e-03    7.1579254957773058e-04    6.6459189886396482e-03    
2894    1.7073005355313242e+01    3.8886701904036411e-04    5.4626811206655319e-03    2.2531708235054369e+09    0.0000000000000000e+00    6.1422668768411037e-01    7.1549999999062863e-01    2.8765369401194153e-05    2.7027123463997010e-01    2.4435412012512470e-03    7.1579254957769632e-04    6.6459189886396682e-03    
2895    1.7073757903898940e+01    7.5254858569681561e-04    5.2844953917831304e-03    2.2554166164842796e+09    0.0000000000000000e+00    6.1422668768379374e-01    7.1549999999147629e-01    2.8765368553890433e-05    2.7027123463996988e-01    2.4435412012512449e-03    7.1579254957769599e-04    6.6459189886396560e-03    
2896    1.7079437897080890e+01    5.6799931819510483e-03    1.1676852760815178e-02    2.2573564003430772e+09    1.0000000000000000e+00    6.1422668829419935e-01    7.1549999835684519e-01    2.8767003185054926e-05    2.7027123463996988e-01    2.4435412012512323e-03    7.1579254957772082e-04    6.6459189886396448e-03    
2897    1.7080166039006418e+01    7.2814192552800034e-04    5.0540078095070839e-03    2.2583395596496415e+09    0.0000000000000000e+00    6.1422668768341249e-01    7.1549999999249725e-01    2.8765367533046081e-05    2.7027123463996977e-01    2.4435412012512449e-03    7.1579254957769578e-04    6.6459189886396491e-03    
2898    1.7082921535539263e+01    2.7554965328465617e-03    1.1184190911280858e-02    2.2608002965402107e+09    1.0000000000000000e+00    6.1422668824809212e-01    7.1549999848031764e-01    2.8766879712855712e-05    2.7027123463996955e-01    2.4435412012512327e-03    7.1579254957771464e-04    6.6459189886396422e-03    
2899    1.7083626026577491e+01    7.0449103822849276e-04    4.8306847721321473e-03    2.2612894331896210e+09    0.0000000000000000e+00    6.1422668768307487e-01    7.1549999999340164e-01    2.8765366628502090e-05    2.7027123463996977e-01    2.4435412012512444e-03    7.1579254957769567e-04    6.6459189886396552e-03    
2900    1.7086381523110337e+01    2.7554965328465968e-03    1.0862508152006975e-02    2.2632088637771888e+09    1.0000000000000000e+00    6.1422668821918114e-01    7.1549999855773971e-01    2.8766802290623749e-05    2.7027123463996966e-01    2.4435412012512353e-03    7.1579254957771182e-04    6.6459189886396474e-03    
2901    1.7086722309990495e+01    3.4078688015823556e-04    4.6681526839778987e-03    2.2635438565890884e+09    0.0000000000000000e+00    6.1422668768284627e-01    7.1549999999401348e-01    2.8765366016223216e-05    2.7027123463997038e-01    2.4435412012512496e-03    7.1579254957769686e-04    6.6459189886396621e-03    
2902    1.7087063096870654e+01    3.4078688015823399e-04    4.5616279387072018e-03    2.2651157493617983e+09    0.0000000000000000e+00    6.1422668768270561e-01    7.1549999999439029e-01    2.8765365639433715e-05    2.7027123463997038e-01    2.4435412012512496e-03    7.1579254957769697e-04    6.6459189886396621e-03    
2903    1.7089756617080301e+01    2.6935202096460362e-03    1.0546154826299696e-02    2.2656947669385490e+09    1.0000000000000000e+00    6.1422668819194670e-01    7.1549999863067226e-01    2.8766729357715993e-05    2.7027123463996983e-01    2.4435412012512379e-03    7.1579254957770966e-04    6.6459189886396526e-03    
2904    1.7090415985992987e+01    6.5936891268516000e-04    4.4045411270859369e-03    2.2675763666716223e+09    0.0000000000000000e+00    6.1422668768251143e-01    7.1549999999491054e-01    2.8765365119822973e-05    2.7027123463996966e-01    2.4435412012512436e-03    7.1579254957769545e-04    6.6459189886396586e-03    
2905    1.7093068924429105e+01    2.6529384361188178e-03    1.0237359834307652e-02    2.2682298959349813e+09    1.0000000000000000e+00    6.1422668816594472e-01    7.1549999870030379e-01    2.8766659726549325e-05    2.7027123463996972e-01    2.4435412012512388e-03    7.1579254957770749e-04    6.6459189886396465e-03    
2906    1.7093387852666012e+01    3.1892823690873228e-04    4.2518647566288240e-03    2.2700401208207064e+09    0.0000000000000000e+00    6.1422668768233324e-01    7.1549999999538771e-01    2.8765364642359744e-05    2.7027123463996999e-01    2.4435412012512462e-03    7.1579254957769610e-04    6.6459189886396665e-03    
2907    1.7093706780902920e+01    3.1892823690872615e-04    4.1517657112250380e-03    2.2717204675099525e+09    0.0000000000000000e+00    6.1422668768222344e-01    7.1549999999568170e-01    2.8765364348469381e-05    2.7027123463996999e-01    2.4435412012512466e-03    7.1579254957769621e-04    6.6459189886396586e-03    
2908    1.7098893088267744e+01    5.1863073648218466e-03    9.7847943710025059e-03    2.2721405259641514e+09    1.0000000000000000e+00    6.1422668812939418e-01    7.1549999879818427e-01    2.8766561846054414e-05    2.7027123463996972e-01    2.4435412012512397e-03    7.1579254957770478e-04    6.6459189886396491e-03    
2909    1.7099510105316973e+01    6.1701704922809608e-04    4.0040954013632465e-03    2.2742702009323163e+09    0.0000000000000000e+00    6.1422668768207145e-01    7.1549999999608860e-01    2.8765363941683122e-05    2.7027123463996972e-01    2.4435412012512444e-03    7.1579254957769567e-04    6.6459189886396630e-03    
2910    1.7102025331431321e+01    2.5152261143475776e-03    9.3490527274885347e-03    2.2759211381551399e+09    1.0000000000000000e+00    6.1422668809527636e-01    7.1549999888954963e-01    2.8766470480405962e-05    2.7027123463996999e-01    2.4435412012512418e-03    7.1579254957770272e-04    6.6459189886396534e-03    
2911    1.7102622163105742e+01    5.9683167441983273e-04    3.8128971711885143e-03    2.2776031578641624e+09    0.0000000000000000e+00    6.1422668768188970e-01    7.1549999999657521e-01    2.8765363454671507e-05    2.7027123463997016e-01    2.4435412012512475e-03    7.1579254957769643e-04    6.6459189886396612e-03    
2912    1.7105137389220090e+01    2.5152261143475776e-03    9.0644899223907855e-03    2.2784594605622873e+09    1.0000000000000000e+00    6.1422668807387548e-01    7.1549999894686001e-01    2.8766413170214332e-05    2.7027123463996994e-01    2.4435412012512436e-03    7.1579254957770142e-04    6.6459189886396534e-03    
2913    1.7105426030109612e+01    2.8864088952370312e-04    3.6736409247779458e-03    2.2800754433292508e+09    0.0000000000000000e+00    6.1422668768176714e-01    7.1549999999690372e-01    2.8765363126401764e-05    2.7027123463996999e-01    2.4435412012512462e-03    7.1579254957769610e-04    6.6459189886396612e-03    
2914    1.7107865432154625e+01    2.4394020450125209e-03    8.7857521349331835e-03    2.2809819953281994e+09    1.0000000000000000e+00    6.1422668805378655e-01    7.1549999900065686e-01    2.8766359373342112e-05    2.7027123463996994e-01    2.4435412012512440e-03    7.1579254957770033e-04    6.6459189886396500e-03    
2915    1.7108154073044147e+01    2.8864088952370009e-04    3.5822949562233615e-03    2.2817699136073422e+09    0.0000000000000000e+00    6.1422668768169175e-01    7.1549999999710523e-01    2.8765362924934330e-05    2.7027123463996988e-01    2.4435412012512453e-03    7.1579254957769589e-04    6.6459189886396612e-03    
2916    1.7110593475089161e+01    2.4394020450125382e-03    8.5126697250161466e-03    2.2835109544916997e+09    1.0000000000000000e+00    6.1422668803447444e-01    7.1549999905237371e-01    2.8766307656443899e-05    2.7027123463996999e-01    2.4435412012512449e-03    7.1579254957769946e-04    6.6459189886396474e-03    
